ORD000118,Sushi Garden,Sushi,Bangalore,658.0,26,4.1,6,0,Evening,1,Card,2024-05-07,5,0
ORD000119,Edo Japan,Sushi,Pune,397.0,35,4.5,7,0,Evening,1,UPI,2024-10-21,10,0
ORD000120,EatFit,Healthy,Ahmedabad,261.0,42,4.7,3,0,Lunch,1,UPI,2024-02-01,2,0
ORD000121,Bikanervala,Street Food,Hyderabad,206.0,27,4.3,3,1,Lunch,1,UPI,2024-04-27,4,1
ORD000122,Haldiram's,Street Food,Mumbai,95.0,37,3.0,4,0,Lunch,0,Card,2024-03-15,3,0
ORD000123,The Burger Club,Burger,Chennai,224.0,36,4.7,5,1,Lunch,1,Cash,2024-07-27,7,1
ORD000124,Wasabi,Sushi,Chennai,780.0,37,4.5,5,0,Evening,1,UPI,2024-02-02,2,0
ORD000125,Hyderabad House,Biryani,Chennai,468.0,39,4.0,6,1,Late Night,1,Cash,2024-04-17,4,0
ORD000126,Dragon House,Chinese,Bangalore,240.0,34,4.8,4,1,Lunch,0,Cash,2024-09-24,9,1
ORD000127,Chinese Wok,Chinese,Mumbai,289.0,44,4.6,6,1,Lunch,1,UPI,2024-05-09,5,1
ORD000128,MTR,South Indian,Delhi,203.0,53,4.4,2,1,Late Night,0,Wallet,2024-12-08,12,1
ORD000129,Sakura Sushi,Sushi,Ahmedabad,570.0,22,4.4,3,0,Evening,0,UPI,2024-06-09,6,0
ORD000130,Nobu,Sushi,Bangalore,529.0,23,4.6,1,0,Evening,1,Card,2024-09-07,9,1
ORD000131,Mainland China,Chinese,Kolkata,309.0,39,4.3,7,0,Evening,1,UPI,2024-08-12,8,0
ORD000132,Sushi Garden,Sushi,Bangalore,518.0,38,4.5,2,1,Evening,1,Card,2024-04-05,4,1
ORD000133,Burger King,Burger,Ahmedabad,186.0,25,4.1,1,1,Evening,0,UPI,2024-06-03,6,0
ORD000134,Moti Mahal,North Indian,Delhi,308.0,32,4.1,6,0,Lunch,0,Card,2024-02-16,2,0
ORD000135,Domino's,Pizza,Mumbai,520.0,39,4.3,5,1,Evening,1,Wallet,2024-07-22,7,0
ORD000136,Bikaner,Street Food,Delhi,123.0,46,4.7,2,1,Evening,0,UPI,2024-03-01,3,1
ORD000137,Nourish,Healthy,Bangalore,319.0,42,4.7,1,1,Evening,1,Cash,2024-07-15,7,1
ORD000138,Murugan Idli Shop,South Indian,Bangalore,208.0,36,4.4,2,0,Lunch,0,UPI,2024-05-14,5,0
ORD000139,Barbeque Nation,North Indian,Hyderabad,287.0,24,4.5,7,0,Evening,0,Card,2024-10-11,10,0
ORD000140,Chowman,Chinese,Hyderabad,512.0,10,4.5,7,0,Evening,0,UPI,2024-09-11,9,0
ORD000141,Bikaner,Street Food,Bangalore,210.0,38,4.3,5,0,Late Night,0,Cash,2024-02-08,2,1
ORD000142,Sushi Garden,Sushi,Chennai,515.0,35,4.6,6,1,Lunch,0,UPI,2024-01-19,1,0
ORD000143,EatFit,Healthy,Delhi,287.0,36,4.5,5,0,Late Night,0,Cash,2024-10-12,10,0
ORD000144,Sakura Sushi,Sushi,Hyderabad,760.0,46,4.3,3,0,Morning,0,Cash,2024-04-12,4,1
ORD000145,Hyderabad House,Biryani,Pune,221.0,26,4.2,1,1,Lunch,0,Wallet,2024-09-14,9,0
ORD000146,Hyderabad House,Biryani,Delhi,475.0,49,5.0,3,0,Morning,0,Card,2024-01-20,1,1
ORD000147,Freshly,Healthy,Ahmedabad,233.0,35,4.2,5,0,Lunch,1,Wallet,2024-01-27,1,1
ORD000148,Freshly,Healthy,Delhi,421.0,36,4.1,2,0,Lunch,1,Card,2024-10-12,10,0
ORD000149,Chowman,Chinese,Hyderabad,327.0,15,4.7,7,0,Evening,0,UPI,2024-02-27,2,0
ORD000150,Freshly,Healthy,Mumbai,296.0,51,4.7,4,1,Morning,1,UPI,2024-05-10,5,1
ORD000151,McDonald's,Burger,Delhi,188.0,38,4.2,2,1,Lunch,0,Wallet,2024-04-14,4,0
ORD000152,Nobu,Sushi,Hyderabad,734.0,42,4.7,1,0,Evening,0,Cash,2024-08-01,8,1
ORD000153,Punjab Grill,North Indian,Hyderabad,551.0,28,4.8,6,0,Evening,0,UPI,2024-11-13,11,1
ORD000154,Wow! Momo,Desserts,Hyderabad,262.0,39,4.3,2,1,Evening,0,UPI,2024-03-10,3,0
ORD000155,Green Bowl,Healthy,Bangalore,298.0,23,4.3,6,0,Evening,0,UPI,2024-02-13,2,1
ORD000156,Saravana Bhavan,South Indian,Mumbai,249.0,29,4.1,2,0,Evening,0,UPI,2024-07-25,7,0
ORD000157,Dum Pukht,Biryani,Mumbai,324.0,36,4.5,6,0,Lunch,1,Card,2024-08-01,8,0
ORD000158,The Burger Club,Burger,Hyderabad,289.0,10,4.6,7,0,Evening,1,UPI,2024-07-07,7,1
ORD000159,Haldiram's,Street Food,Delhi,106.0,40,4.0,7,0,Evening,0,Cash,2024-02-12,2,0
ORD000160,The Dessert Factory,Desserts,Delhi,201.0,31,4.2,5,1,Evening,0,Cash,2024-07-10,7,0
ORD000161,Moti Mahal,North Indian,Bangalore,572.0,41,4.2,1,0,Evening,0,UPI,2024-09-14,9,1
ORD000162,Wow! Momo,Desserts,Hyderabad,248.0,12,4.4,4,1,Lunch,0,Card,2024-05-16,5,0
ORD000163,Salad Days,Healthy,Hyderabad,345.0,37,4.7,5,1,Lunch,1,UPI,2024-07-15,7,1
ORD000164,Chowman,Chinese,Bangalore,307.0,35,4.2,5,0,Lunch,1,Card,2024-12-09,12,0
ORD000165,Bawarchi,Biryani,Hyderabad,454.0,35,4.7,2,0,Evening,1,Card,2024-06-02,6,1
ORD000166,Dum Pukht,Biryani,Bangalore,504.0,33,4.7,6,1,Lunch,0,Wallet,2024-08-02,8,0
ORD000167,Bikanervala,Street Food,Delhi,134.0,24,4.2,2,1,Evening,1,UPI,2024-09-05,9,0
ORD000168,Chinese Wok,Chinese,Mumbai,549.0,50,5.0,5,0,Late Night,0,Card,2024-07-14,7,1
ORD000169,Sakura Sushi,Sushi,Bangalore,927.0,40,4.4,3,0,Morning,1,Card,2024-12-10,12,1
ORD000170,Smoky Joe's,Pizza,Bangalore,431.0,42,4.5,1,0,Evening,1,Card,2024-07-16,7,1
ORD000171,McDonald's,Burger,Delhi,327.0,39,4.5,4,0,Evening,1,Cash,2024-04-03,4,0
ORD000172,Paradise Biryani,Biryani,Pune,375.0,46,4.7,5,1,Evening,1,Card,2024-07-19,7,1
ORD000173,Saravana Bhavan,South Indian,Chennai,269.0,50,4.5,4,0,Lunch,0,UPI,2024-01-16,1,0
ORD000174,Royal Biryani,Biryani,Mumbai,243.0,51,4.6,3,0,Lunch,0,Wallet,2024-11-01,11,1
ORD000175,Wow! Momo,Desserts,Bangalore,166.0,23,4.4,3,0,Lunch,0,Cash,2024-03-12,3,0
ORD000176,Paradise Biryani,Biryani,Bangalore,215.0,37,4.5,2,1,Evening,1,UPI,2024-05-15,5,1
ORD000177,Paradise Biryani,Biryani,Pune,385.0,26,4.2,4,1,Evening,0,Wallet,2024-12-15,12,0
ORD000178,Smoky Joe's,Pizza,Hyderabad,653.0,17,4.3,5,1,Lunch,0,Card,2024-03-05,3,1
ORD000179,Domino's,Pizza,Ahmedabad,500.0,28,4.5,3,0,Evening,0,UPI,2024-02-24,2,1
ORD000180,Saffron,North Indian,Delhi,272.0,47,3.5,4,1,Lunch,0,UPI,2024-11-22,11,0
ORD000181,Nobu,Sushi,Delhi,896.0,34,4.5,5,0,Evening,0,Cash,2024-05-09,5,0
ORD000182,Udupi Palace,South Indian,Hyderabad,152.0,23,4.5,5,0,Late Night,1,UPI,2024-12-15,12,0
ORD000183,Bawarchi,Biryani,Delhi,468.0,35,4.1,5,0,Lunch,0,Card,2024-10-06,10,0
ORD000184,Royal Biryani,Biryani,Mumbai,416.0,56,4.8,7,0,Morning,1,Card,2024-07-02,7,1
ORD000185,McDonald's,Burger,Hyderabad,308.0,32,4.0,4,0,Late Night,0,Cash,2024-12-14,12,0
ORD000186,Pizza Hut,Pizza,Bangalore,511.0,29,3.5,5,0,Lunch,1,UPI,2024-10-23,10,0
ORD000187,MTR,South Indian,Pune,152.0,45,4.7,4,1,Evening,0,UPI,2024-10-03,10,1
ORD000188,Haldiram's,Street Food,Mumbai,150.0,41,4.7,5,0,Lunch,1,UPI,2024-10-09,10,1
ORD000189,Saffron,North Indian,Mumbai,321.0,33,4.3,4,0,Evening,1,Card,2024-04-02,4,1
ORD000190,Wasabi,Sushi,Hyderabad,691.0,24,4.9,3,1,Evening,0,UPI,2024-10-21,10,1
ORD000191,Dragon House,Chinese,Delhi,381.0,31,4.9,6,1,Lunch,0,UPI,2024-08-01,8,0
ORD000192,Edo Japan,Sushi,Delhi,753.0,36,4.1,4,1,Evening,1,Cash,2024-05-17,5,1
ORD000193,Naturals,Desserts,Delhi,267.0,37,4.4,3,0,Lunch,0,UPI,2024-06-21,6,0
ORD000194,Dum Pukht,Biryani,Mumbai,307.0,41,3.5,5,1,Evening,1,Cash,2024-11-03,11,0
ORD000195,Pind Balluchi,North Indian,Mumbai,482.0,35,4.3,6,0,Lunch,1,Card,2024-07-22,7,1
ORD000196,Baskin Robbins,Desserts,Delhi,248.0,42,4.0,3,0,Lunch,0,Wallet,2024-01-19,1,0
ORD000197,Saravana Bhavan,South Indian,Bangalore,144.0,47,4.1,5,1,Evening,0,Card,2024-04-06,4,0
ORD000198,Chinese Wok,Chinese,Kolkata,506.0,28,4.8,3,1,Evening,0,UPI,2024-07-09,7,1
ORD000199,Domino's,Pizza,Delhi,366.0,48,4.7,2,1,Evening,0,UPI,2024-01-10,1,1
ORD000200,Moti Mahal,North Indian,Bangalore,453.0,36,4.7,1,1,Lunch,0,UPI,2024-05-12,5,1
ORD000201,Punjab Grill,North Indian,Mumbai,627.0,38,3.5,5,1,Evening,0,Wallet,2024-07-23,7,0
ORD000202,Hyderabad House,Biryani,Chennai,499.0,35,4.5,4,1,Late Night,1,UPI,2024-12-15,12,1
ORD000203,Nourish,Healthy,Hyderabad,293.0,32,4.6,1,0,Late Night,0,UPI,2024-08-05,8,0
ORD000204,Barbeque Nation,North Indian,Bangalore,296.0,40,4.6,3,0,Morning,1,Wallet,2024-05-24,5,1
ORD000205,Burger King,Burger,Delhi,381.0,32,4.4,6,1,Evening,0,Wallet,2024-10-11,10,1
ORD000206,Dragon House,Chinese,Bangalore,539.0,27,4.1,5,1,Lunch,0,Wallet,2024-03-02,3,0
ORD000207,The Oriental,Chinese,Chennai,441.0,13,4.6,1,0,Lunch,0,UPI,2024-11-06,11,0
ORD000208,McDonald's,Burger,Hyderabad,162.0,31,4.7,4,1,Morning,0,UPI,2024-03-06,3,1
ORD000209,Bikanervala,Street Food,Chennai,183.0,22,4.2,3,0,Morning,0,UPI,2024-01-03,1,0
ORD000210,Burger Singh,Burger,Hyderabad,193.0,23,4.4,1,1,Late Night,0,UPI,2024-08-15,8,0
ORD000211,The Burger Club,Burger,Hyderabad,382.0,27,4.4,7,1,Evening,0,Card,2024-04-09,4,0
ORD000212,Chinese Wok,Chinese,Pune,377.0,22,4.6,1,1,Evening,0,UPI,2024-10-16,10,1
ORD000213,Nobu,Sushi,Delhi,716.0,49,4.8,6,0,Evening,1,UPI,2024-08-23,8,1
ORD000214,Dragon House,Chinese,Bangalore,323.0,32,4.4,3,0,Late Night,0,Cash,2024-12-03,12,1
ORD000215,Green Bowl,Healthy,Bangalore,342.0,39,4.4,7,1,Morning,1,Cash,2024-06-09,6,1
ORD000216,Bawarchi,Biryani,Delhi,428.0,45,4.2,5,0,Evening,0,Cash,2024-09-17,9,0
ORD000217,Naturals,Desserts,Mumbai,186.0,25,4.1,1,1,Lunch,0,Cash,2024-12-22,12,0
ORD000218,Sushi Garden,Sushi,Ahmedabad,849.0,26,3.5,4,1,Lunch,1,Card,2024-05-21,5,0
ORD000219,Ovenstory,Pizza,Ahmedabad,564.0,35,4.7,3,1,Evening,1,UPI,2024-12-10,12,1
ORD000220,Wow! Momo,Desserts,Delhi,118.0,30,4.3,2,0,Lunch,1,UPI,2024-12-25,12,0
ORD000221,Bawarchi,Biryani,Mumbai,383.0,42,4.0,3,1,Late Night,0,Cash,2024-09-03,9,0
ORD000222,Salad Days,Healthy,Mumbai,385.0,32,4.5,2,1,Evening,0,UPI,2024-09-09,9,1
ORD000223,Nourish,Healthy,Delhi,313.0,41,4.3,7,0,Lunch,0,Wallet,2024-12-11,12,1
ORD000224,Domino's,Pizza,Hyderabad,401.0,23,4.9,5,1,Evening,0,Wallet,2024-04-13,4,1
ORD000225,Sushi Garden,Sushi,Bangalore,400.0,35,4.4,7,0,Evening,1,Card,2024-08-10,8,1
ORD000226,Chaayos,Street Food,Hyderabad,143.0,38,4.0,3,0,Lunch,0,Cash,2024-02-20,2,1
ORD000227,McDonald's,Burger,Hyderabad,235.0,33,4.5,1,1,Lunch,0,Card,2024-02-11,2,1
ORD000228,Sushi Garden,Sushi,Hyderabad,908.0,22,4.6,1,0,Lunch,1,UPI,2024-01-06,1,1
ORD000229,Oven Story,Street Food,Mumbai,173.0,44,4.5,7,0,Lunch,1,Wallet,2024-02-04,2,0
ORD000230,Salad Days,Healthy,Chennai,338.0,33,4.6,1,0,Lunch,0,UPI,2024-03-27,3,1
ORD000231,Dragon House,Chinese,Mumbai,490.0,49,4.2,3,0,Evening,1,Cash,2024-06-01,6,0
ORD000232,Paradise Biryani,Biryani,Bangalore,436.0,35,4.4,1,1,Lunch,0,Wallet,2024-04-04,4,1
ORD000233,Pizza Hut,Pizza,Hyderabad,467.0,28,4.7,2,0,Lunch,1,UPI,2024-06-07,6,1
ORD000234,Hyderabad House,Biryani,Mumbai,219.0,46,4.0,4,1,Evening,0,UPI,2024-02-21,2,0
ORD000235,Udupi Palace,South Indian,Bangalore,281.0,41,4.2,1,0,Lunch,1,Card,2024-11-26,11,0
ORD000236,Saravana Bhavan,South Indian,Delhi,144.0,64,4.5,5,1,Lunch,0,UPI,2024-07-01,7,0
